frame,wheel,cat,drops,level,tf,az
Ridley Helium,Mavic Cosmic CXR60c,Road,603500,16,51:12.5,49:26.5
Ridley Helium,Mavic Cosmic Ultimate UST,Road,603500,9,51:15.0,49:24.0
Ridley Helium,Novatec R4,Road,557400,24,51:30.5,49:23.0
Ridley Helium,Roval Alpinist CLX,Road,596800,32,51:21.0,49:02.0
Ridley Helium,Roval CLX64,Road,631900,5,51:04.0,49:18.0
Ridley Helium,Roval Rapide CLX,Road,656800,14,51:04.0,49:13.0
Ridley Helium,Shimano C40,Road,546800,12,51:22.0,49:21.5
Ridley Helium,Shimano C50,Road,550200,28,50:59.5,49:25.5
Ridley Helium,Shimano C50,Road,550200,28,50:59.5,49:25.5
Ridley Helium,Shimano C60,Road,553800,18,51:11.0,49:29.0
Ridley Helium,Zipp 202,Road,610700,11,51:29.0,49:12.5
Ridley Helium,Zipp 353 NSW,Road,717100,19,51:05.0,49:10.0
Ridley Helium,Zipp 404,Road,610700,15,51:01.0,49:14.0
Ridley Helium,Zipp 454,Road,745500,24,50:58.0,49:11.0
Ridley Helium,Zipp 808,Road,639100,13,50:52.0,49:20.0
Ridley Helium,Zipp 808/Super9,Road,1537200,35,50:43.0,49:29.0
Ridley Helium,Zipp 858,Road,773900,37,50:48.0,49:17.0
Ridley Helium,Zipp 858/Super9,Road,1970300,45,50:41.0,49:28.0
Ridley Helium,Zwift 32mm Carbon,Road,461500,3,51:34.0,49:18.0
Ridley Helium,Zwift 50mm Carbon,Road,582200,7,51:21.5,49:19.0
Ridley Helium,Zwift Buffalo Fahrrad,Road,464700,40,51:39.0,49:25.0
Ridley Helium,Zwift Classic,Road,497100,3,51:40.0,49:26.0
Ridley Helium,Zwift Safety,Road,1171500,44,51:34.5,49:17.5
Ridley Noah Fast 2019,Bontrager Aeolus5,Road,596400,20,51:04.5,49:20.5
Ridley Noah Fast 2019,CADEX 36,Road,683400,26,51:17.0,49:16.0
Ridley Noah Fast 2019,CADEX 42,Road,653200,9,51:07.5,49:18.5
Ridley Noah Fast 2019,Campagnolo Bora Ultra 35,Road,674500,33,51:24.0,49:18.0
Ridley Noah Fast 2019,Campagnolo Bora Ultra 50,Road,688700,27,50:57.5,49:18.0
Ridley Noah Fast 2019,DT Swiss ARC 1100 DICUT 62,Road,610600,9,50:49.5,49:17.0
Ridley Noah Fast 2019,DT Swiss ARC 1100 DICUT DISC,Road,2005800,42,50:24.0,49:35.5
Ridley Noah Fast 2019,ENVE SES 2.2,Road,617700,17,51:23.5,49:18.0
Ridley Noah Fast 2019,ENVE SES 3.4,Road,617700,9,50:57.5,49:16.5
Ridley Noah Fast 2019,ENVE SES 6.7,Road,617700,25,50:51.5,49:24.5
Ridley Noah Fast 2019,ENVE SES 7.8,Road,631900,39,50:39.0,49:20.5
Ridley Noah Fast 2019,ENVE SES 8.9,Road,631900,31,50:40.0,49:29.0
Ridley Noah Fast 2019,FFWD RYOT55,Road,539700,23,50:57.0,49:16.5
Ridley Noah Fast 2019,Giant SLR 0,Road,617800,22,51:00.5,49:17.0
Ridley Noah Fast 2019,Lightweight Meilenstein,Road,426000,9,51:10.0,49:08.5
Ridley Noah Fast 2019,Mavic Comete Pro Carbon SL UST,Road,568000,23,50:58.0,49:35.0
Ridley Noah Fast 2019,Mavic Cosmic CXR60c,Road,568000,16,51:02.0,49:33.0
Ridley Noah Fast 2019,Mavic Cosmic Ultimate UST,Road,568000,9,51:04.5,49:30.5
Ridley Noah Fast 2019,Novatec R4,Road,521900,24,51:20.0,49:29.5
Ridley Noah Fast 2019,Roval Alpinist CLX,Road,561300,32,51:10.5,49:08.5
Ridley Noah Fast 2019,Roval CLX64,Road,596400,9,50:53.5,49:24.5
Ridley Noah Fast 2019,Roval Rapide CLX,Road,621300,14,50:53.5,49:19.5
Ridley Noah Fast 2019,Shimano C40,Road,511300,12,51:11.5,49:28.0
Ridley Noah Fast 2019,Shimano C50,Road,514700,28,50:49.0,49:32.0
Ridley Noah Fast 2019,Shimano C50,Road,514700,28,50:49.0,49:32.0
Ridley Noah Fast 2019,Shimano C60,Road,518300,18,51:00.5,49:35.5
Ridley Noah Fast 2019,Zipp 202,Road,575200,11,51:18.5,49:19.0
Ridley Noah Fast 2019,Zipp 353 NSW,Road,681600,19,50:54.5,49:16.5
Ridley Noah Fast 2019,Zipp 404,Road,575200,15,50:50.5,49:20.5
Ridley Noah Fast 2019,Zipp 454,Road,710000,24,50:47.5,49:17.5
Ridley Noah Fast 2019,Zipp 808,Road,603600,13,50:41.5,49:26.5
Ridley Noah Fast 2019,Zipp 808/Super9,Road,1501700,35,50:32.5,49:35.5
Ridley Noah Fast 2019,Zipp 858,Road,738400,37,50:37.5,49:23.5
Ridley Noah Fast 2019,Zipp 858/Super9,Road,1934800,45,50:30.5,49:34.5
Ridley Noah Fast 2019,Zwift 32mm Carbon,Road,426000,9,51:23.5,49:24.5
Ridley Noah Fast 2019,Zwift 50mm Carbon,Road,546700,9,51:11.0,49:25.5
Ridley Noah Fast 2019,Zwift Buffalo Fahrrad,Road,429200,40,51:28.5,49:31.5
Ridley Noah Fast 2019,Zwift Classic,Road,461600,9,51:29.5,49:32.5
Ridley Noah Fast 2019,Zwift Safety,Road,1136000,44,51:24.0,49:24.0
Scott Addict RC,Bontrager Aeolus5,Road,1022400,33,51:03.5,48:51.0
Scott Addict RC,CADEX 36,Road,1109400,33,51:16.0,48:46.5
Scott Addict RC,CADEX 42,Road,1079200,33,51:06.5,48:49.0
Scott Addict RC,Campagnolo Bora Ultra 35,Road,1100500,33,51:23.0,48:48.5
Scott Addict RC,Campagnolo Bora Ultra 50,Road,1114700,33,50:56.5,48:48.5
Scott Addict RC,DT Swiss ARC 1100 DICUT 62,Road,1036600,33,50:48.5,48:47.5
Scott Addict RC,DT Swiss ARC 1100 DICUT DISC,Road,2431800,42,50:23.0,49:06.0
Scott Addict RC,ENVE SES 2.2,Road,1043700,33,51:22.5,48:48.5
Scott Addict RC,ENVE SES 3.4,Road,1043700,33,50:56.5,48:47.0
Scott Addict RC,ENVE SES 6.7,Road,1043700,33,50:50.5,48:55.0
Scott Addict RC,ENVE SES 7.8,Road,1057900,39,50:38.0,48:51.0
Scott Addict RC,ENVE SES 8.9,Road,1057900,33,50:39.0,48:59.5
Scott Addict RC,FFWD RYOT55,Road,965700,33,50:56.0,48:47.0
Scott Addict RC,Giant SLR 0,Road,1043800,33,50:59.5,48:47.5
Scott Addict RC,Lightweight Meilenstein,Road,852000,33,51:09.0,48:39.0
Scott Addict RC,Mavic Comete Pro Carbon SL UST,Road,994000,33,50:57.0,49:05.5
Scott Addict RC,Mavic Cosmic CXR60c,Road,994000,33,51:01.0,49:03.5
Scott Addict RC,Mavic Cosmic Ultimate UST,Road,994000,33,51:03.5,49:01.0
Scott Addict RC,Novatec R4,Road,947900,33,51:19.0,49:00.0
Scott Addict RC,Roval Alpinist CLX,Road,987300,33,51:09.5,48:39.0
Scott Addict RC,Roval CLX64,Road,1022400,33,50:52.5,48:55.0
Scott Addict RC,Roval Rapide CLX,Road,1047300,33,50:52.5,48:50.0
Scott Addict RC,Shimano C40,Road,937300,33,51:10.5,48:58.5
Scott Addict RC,Shimano C50,Road,940700,33,50:48.0,49:02.5
Scott Addict RC,Shimano C50,Road,940700,33,50:48.0,49:02.5
Scott Addict RC,Shimano C60,Road,944300,33,50:59.5,49:06.0
Scott Addict RC,Zipp 202,Road,1001200,33,51:17.5,48:49.5
Scott Addict RC,Zipp 353 NSW,Road,1107600,33,50:53.5,48:47.0
Scott Addict RC,Zipp 404,Road,1001200,33,50:49.5,48:51.0
Scott Addict RC,Zipp 454,Road,1136000,33,50:46.5,48:48.0
Scott Addict RC,Zipp 808,Road,1029600,33,50:40.5,48:57.0
Scott Addict RC,Zipp 808/Super9,Road,1927700,35,50:31.5,49:06.0
Scott Addict RC,Zipp 858,Road,1164400,37,50:36.5,48:54.0
Scott Addict RC,Zipp 858/Super9,Road,2360800,45,50:29.5,49:05.0
Scott Addict RC,Zwift 32mm Carbon,Road,852000,33,51:22.5,48:55.0
Scott Addict RC,Zwift 50mm Carbon,Road,972700,33,51:10.0,48:56.0
Scott Addict RC,Zwift Buffalo Fahrrad,Road,855200,40,51:27.5,49:02.0
Scott Addict RC,Zwift Classic,Road,887600,33,51:28.5,49:03.0
Scott Addict RC,Zwift Safety,Road,1562000,44,51:23.0,48:54.5
Scott Foil,Bontrager Aeolus5,Road,951400,20,51:09.0,49:08.5
Scott Foil,CADEX 36,Road,1038400,26,51:21.5,49:04.0
Scott Foil,CADEX 42,Road,1008200,17,51:12.0,49:06.5
Scott Foil,Campagnolo Bora Ultra 35,Road,1029500,33,51:28.5,49:06.0
Scott Foil,Campagnolo Bora Ultra 50,Road,1043700,27,51:02.0,49:06.0
Scott Foil,DT Swiss ARC 1100 DICUT 62,Road,965600,17,50:54.0,49:05.0
Scott Foil,DT Swiss ARC 1100 DICUT DISC,Road,2360800,42,50:28.5,49:23.5
Scott Foil,ENVE SES 2.2,Road,972700,17,51:28.0,49:06.0
Scott Foil,ENVE SES 3.4,Road,972700,17,51:02.0,49:04.5
Scott Foil,ENVE SES 6.7,Road,972700,25,50:56.0,49:12.5
Scott Foil,ENVE SES 7.8,Road,986900,39,50:43.5,49:08.5
Scott Foil,ENVE SES 8.9,Road,986900,31,50:44.5,49:17.0
Scott Foil,FFWD RYOT55,Road,894700,23,51:01.5,49:04.5
Scott Foil,Giant SLR 0,Road,972800,22,51:05.0,49:05.0
Scott Foil,Lightweight Meilenstein,Road,781000,17,51:14.5,48:56.5
Scott Foil,Mavic Comete Pro Carbon SL UST,Road,923000,23,51:02.5,49:23.0
Scott Foil,Mavic Cosmic CXR60c,Road,923000,17,51:06.5,49:21.0
Scott Foil,Mavic Cosmic Ultimate UST,Road,923000,17,51:09.0,49:18.5
Scott Foil,Novatec R4,Road,876900,24,51:24.5,49:17.5
Scott Foil,Roval Alpinist CLX,Road,916300,32,51:15.0,48:56.5
Scott Foil,Roval CLX64,Road,951400,17,50:58.0,49:12.5
Scott Foil,Roval Rapide CLX,Road,976300,17,50:58.0,49:07.5
Scott Foil,Shimano C40,Road,866300,17,51:16.0,49:16.0
Scott Foil,Shimano C50,Road,869700,28,50:53.5,49:20.0
Scott Foil,Shimano C50,Road,869700,28,50:53.5,49:20.0
Scott Foil,Shimano C60,Road,873300,18,51:05.0,49:23.5
Scott Foil,Zipp 202,Road,930200,17,51:23.0,49:07.0
Scott Foil,Zipp 353 NSW,Road,1036600,19,50:59.0,49:04.5
Scott Foil,Zipp 404,Road,930200,17,50:55.0,49:08.5
Scott Foil,Zipp 454,Road,1065000,24,50:52.0,49:05.5
Scott Foil,Zipp 808,Road,958600,17,50:46.0,49:14.5
Scott Foil,Zipp 808/Super9,Road,1856700,35,50:37.0,49:23.5
Scott Foil,Zipp 858,Road,1093400,37,50:42.0,49:11.5
Scott Foil,Zipp 858/Super9,Road,2289800,45,50:35.0,49:22.5
Scott Foil,Zwift 32mm Carbon,Road,781000,17,51:28.0,49:12.5
Scott Foil,Zwift 50mm Carbon,Road,901700,17,51:15.5,49:13.5
Scott Foil,Zwift Buffalo Fahrrad,Road,784200,40,51:33.0,49:19.5
Scott Foil,Zwift Classic,Road,816600,17,51:34.0,49:20.5
Scott Foil,Zwift Safety,Road,1491000,44,51:28.5,49:12.0
Scott Plasma,Bontrager Aeolus5,TT,1022400,20,49:39.0,49:59.0
Scott Plasma,CADEX 36,TT,1109400,26,49:51.5,49:54.5
Scott Plasma,CADEX 42,TT,1079200,17,49:42.0,49:57.0
Scott Plasma,Campagnolo Bora Ultra 35,TT,1100500,33,49:58.5,49:56.5
Scott Plasma,Campagnolo Bora Ultra 50,TT,1114700,27,49:32.0,49:56.5
Scott Plasma,DT Swiss ARC 1100 DICUT 62,TT,1036600,17,49:24.0,49:55.5
Scott Plasma,DT Swiss ARC 1100 DICUT DISC,TT,2431800,42,48:58.5,50:14.0
Scott Plasma,ENVE SES 2.2,TT,1043700,17,49:58.0,49:56.5
Scott Plasma,ENVE SES 3.4,TT,1043700,17,49:32.0,49:55.0
Scott Plasma,ENVE SES 6.7,TT,1043700,25,49:26.0,50:03.0
Scott Plasma,ENVE SES 7.8,TT,1057900,39,49:13.5,49:59.0
Scott Plasma,ENVE SES 8.9,TT,1057900,31,49:14.5,50:07.5
Scott Plasma,FFWD RYOT55,TT,965700,23,49:31.5,49:55.0
Scott Plasma,Giant SLR 0,TT,1043800,22,49:35.0,49:55.5
Scott Plasma,Lightweight Meilenstein,TT,852000,17,49:44.5,49:47.0
Scott Plasma,Mavic Comete Pro Carbon SL UST,TT,994000,23,49:32.5,50:13.5
Scott Plasma,Mavic Cosmic CXR60c,TT,994000,17,49:36.5,50:11.5
Scott Plasma,Mavic Cosmic Ultimate UST,TT,994000,17,49:39.0,50:09.0
Scott Plasma,Novatec R4,TT,947900,24,49:54.5,50:08.0
Scott Plasma,Roval Alpinist CLX,TT,987300,32,49:45.0,49:47.0
Scott Plasma,Roval CLX64,TT,1022400,17,49:28.0,50:03.0
Scott Plasma,Roval Rapide CLX,TT,1047300,17,49:28.0,49:58.0
Scott Plasma,Shimano C40,TT,937300,17,49:46.0,50:06.5
Scott Plasma,Shimano C50,TT,940700,28,49:23.5,50:10.5
Scott Plasma,Shimano C50,TT,940700,28,49:23.5,50:10.5
Scott Plasma,Shimano C60,TT,944300,18,49:35.0,50:14.0
Scott Plasma,Zipp 202,TT,1001200,17,49:53.0,49:57.5
Scott Plasma,Zipp 353 NSW,TT,1107600,19,49:29.0,49:55.0
Scott Plasma,Zipp 404,TT,1001200,17,49:25.0,49:59.0
Scott Plasma,Zipp 454,TT,1136000,24,49:22.0,49:56.0
Scott Plasma,Zipp 808,TT,1029600,17,49:16.0,50:05.0
Scott Plasma,Zipp 808/Super9,TT,1927700,35,49:07.0,50:14.0
Scott Plasma,Zipp 858,TT,1164400,37,49:12.0,50:02.0
Scott Plasma,Zipp 858/Super9,TT,2360800,45,49:05.0,50:13.0
Scott Plasma,Zwift 32mm Carbon,TT,852000,17,49:58.0,50:03.0
Scott Plasma,Zwift 50mm Carbon,TT,972700,17,49:45.5,50:04.0
Scott Plasma,Zwift Buffalo Fahrrad,TT,855200,40,50:03.0,50:10.0
Scott Plasma,Zwift Classic,TT,887600,17,50:04.0,50:11.0
Scott Plasma,Zwift Safety,TT,1562000,44,49:58.5,50:02.5
Specialized Aethos,Bontrager Aeolus5,Road,1093400,34,51:14.0,48:46.0
Specialized Aethos,CADEX 36,Road,1180400,34,51:26.5,48:41.5
Specialized Aethos,CADEX 42,Road,1150200,34,51:17.0,48:44.0
Specialized Aethos,Campagnolo Bora Ultra 35,Road,1171500,34,51:33.5,48:43.5
Specialized Aethos,Campagnolo Bora Ultra 50,Road,1185700,34,51:07.0,48:43.5
Specialized Aethos,DT Swiss ARC 1100 DICUT 62,Road,1107600,34,50:59.0,48:42.5
Specialized Aethos,DT Swiss ARC 1100 DICUT DISC,Road,2502800,42,50:33.5,49:01.0
Specialized Aethos,ENVE SES 2.2,Road,1114700,34,51:33.0,48:43.5
Specialized Aethos,ENVE SES 3.4,Road,1114700,34,51:07.0,48:42.0
Specialized Aethos,ENVE SES 6.7,Road,1114700,34,51:01.0,48:50.0
Specialized Aethos,ENVE SES 7.8,Road,1128900,39,50:48.5,48:46.0
Specialized Aethos,ENVE SES 8.9,Road,1128900,34,50:49.5,48:54.5
Specialized Aethos,FFWD RYOT55,Road,1036700,34,51:06.5,48:42.0
Specialized Aethos,Giant SLR 0,Road,1114800,34,51:10.0,48:42.5
Specialized Aethos,Lightweight Meilenstein,Road,923000,34,51:19.5,48:34.0
Specialized Aethos,Mavic Comete Pro Carbon SL UST,Road,1065000,34,51:07.5,49:00.5
Specialized Aethos,Mavic Cosmic CXR60c,Road,1065000,34,51:11.5,48:58.5
Specialized Aethos,Mavic Cosmic Ultimate UST,Road,1065000,34,51:14.0,48:56.0
Specialized Aethos,Novatec R4,Road,1018900,34,51:29.5,48:55.0
Specialized Aethos,Roval Alpinist CLX,Road,1058300,34,51:20.0,48:34.0
Specialized Aethos,Roval CLX64,Road,1093400,34,51:03.0,48:50.0
Specialized Aethos,Roval Rapide CLX,Road,1118300,34,51:03.0,48:45.0
Specialized Aethos,Shimano C40,Road,1008300,34,51:21.0,48:53.5
Specialized Aethos,Shimano C50,Road,1011700,34,50:58.5,48:57.5
Specialized Aethos,Shimano C50,Road,1011700,34,50:58.5,48:57.5
Specialized Aethos,Shimano C60,Road,1015300,34,51:10.0,49:01.0
Specialized Aethos,Zipp 202,Road,1072200,34,51:28.0,48:44.5
Specialized Aethos,Zipp 353 NSW,Road,1178600,34,51:04.0,48:42.0
Specialized Aethos,Zipp 404,Road,1072200,34,51:00.0,48:46.0
Specialized Aethos,Zipp 454,Road,1207000,34,50:57.0,48:43.0
Specialized Aethos,Zipp 808,Road,1100600,34,50:51.0,48:52.0
Specialized Aethos,Zipp 808/Super9,Road,1998700,35,50:42.0,49:01.0
Specialized Aethos,Zipp 858,Road,1235400,37,50:47.0,48:49.0
Specialized Aethos,Zipp 858/Super9,Road,2431800,45,50:40.0,49:00.0
Specialized Aethos,Zwift 32mm Carbon,Road,923000,34,51:33.0,48:50.0
Specialized Aethos,Zwift 50mm Carbon,Road,1043700,34,51:20.5,48:51.0
Specialized Aethos,Zwift Buffalo Fahrrad,Road,926200,40,51:38.0,48:57.0
Specialized Aethos,Zwift Classic,Road,958600,34,51:39.0,48:58.0
Specialized Aethos,Zwift Safety,Road,1633000,44,51:33.5,48:49.5
Specialized Allez,Bontrager Aeolus5,Road,298200,20,51:15.5,49:29.5
Specialized Allez,CADEX 36,Road,385200,26,51:28.0,49:25.0
Specialized Allez,CADEX 42,Road,355000,8,51:18.5,49:27.5
Specialized Allez,Campagnolo Bora Ultra 35,Road,376300,33,51:35.0,49:27.0
Specialized Allez,Campagnolo Bora Ultra 50,Road,390500,27,51:08.5,49:27.0
Specialized Allez,DT Swiss ARC 1100 DICUT 62,Road,312400,6,51:00.5,49:26.0
Specialized Allez,DT Swiss ARC 1100 DICUT DISC,Road,1707600,42,50:35.0,49:44.5
Specialized Allez,ENVE SES 2.2,Road,319500,17,51:34.5,49:27.0
Specialized Allez,ENVE SES 3.4,Road,319500,4,51:08.5,49:25.5
Specialized Allez,ENVE SES 6.7,Road,319500,25,51:02.5,49:33.5
Specialized Allez,ENVE SES 7.8,Road,333700,39,50:50.0,49:29.5
Specialized Allez,ENVE SES 8.9,Road,333700,31,50:51.0,49:38.0
Specialized Allez,FFWD RYOT55,Road,241500,23,51:08.0,49:25.5
Specialized Allez,Giant SLR 0,Road,319600,22,51:11.5,49:26.0
Specialized Allez,Lightweight Meilenstein,Road,127800,4,51:21.0,49:17.5
Specialized Allez,Mavic Comete Pro Carbon SL UST,Road,269800,23,51:09.0,49:44.0
Specialized Allez,Mavic Cosmic CXR60c,Road,269800,16,51:13.0,49:42.0
Specialized Allez,Mavic Cosmic Ultimate UST,Road,269800,9,51:15.5,49:39.5
Specialized Allez,Novatec R4,Road,223700,24,51:31.0,49:38.5
Specialized Allez,Roval Alpinist CLX,Road,263100,32,51:21.5,49:17.5
Specialized Allez,Roval CLX64,Road,298200,5,51:04.5,49:33.5
Specialized Allez,Roval Rapide CLX,Road,323100,14,51:04.5,49:28.5
Specialized Allez,Shimano C40,Road,213100,12,51:22.5,49:37.0
Specialized Allez,Shimano C50,Road,216500,28,51:00.0,49:41.0
Specialized Allez,Shimano C50,Road,216500,28,51:00.0,49:41.0
Specialized Allez,Shimano C60,Road,220100,18,51:11.5,49:44.5
Specialized Allez,Zipp 202,Road,277000,11,51:29.5,49:28.0
Specialized Allez,Zipp 353 NSW,Road,383400,19,51:05.5,49:25.5
Specialized Allez,Zipp 404,Road,277000,15,51:01.5,49:29.5
Specialized Allez,Zipp 454,Road,411800,24,50:58.5,49:26.5
Specialized Allez,Zipp 808,Road,305400,13,50:52.5,49:35.5
Specialized Allez,Zipp 808/Super9,Road,1203500,35,50:43.5,49:44.5
Specialized Allez,Zipp 858,Road,440200,37,50:48.5,49:32.5
Specialized Allez,Zipp 858/Super9,Road,1636600,45,50:41.5,49:43.5
Specialized Allez,Zwift 32mm Carbon,Road,127800,4,51:34.5,49:33.5
Specialized Allez,Zwift 50mm Carbon,Road,248500,7,51:22.0,49:34.5
Specialized Allez,Zwift Buffalo Fahrrad,Road,131000,40,51:39.5,49:40.5
Specialized Allez,Zwift Classic,Road,163400,4,51:40.5,49:41.5
Specialized Allez,Zwift Safety,Road,837800,44,51:35.0,49:33.0
Specialized Allez Sprint,Bontrager Aeolus5,Road,298200,20,51:04.0,49:09.0
Specialized Allez Sprint,CADEX 36,Road,385200,26,51:16.5,49:04.5
Specialized Allez Sprint,CADEX 42,Road,355000,14,51:07.0,49:07.0
Specialized Allez Sprint,Campagnolo Bora Ultra 35,Road,376300,33,51:23.5,49:06.5
Specialized Allez Sprint,Campagnolo Bora Ultra 50,Road,390500,27,50:57.0,49:06.5
Specialized Allez Sprint,DT Swiss ARC 1100 DICUT 62,Road,312400,14,50:49.0,49:05.5
Specialized Allez Sprint,DT Swiss ARC 1100 DICUT DISC,Road,1707600,42,50:23.5,49:24.0
Specialized Allez Sprint,ENVE SES 2.2,Road,319500,17,51:23.0,49:06.5
Specialized Allez Sprint,ENVE SES 3.4,Road,319500,14,50:57.0,49:05.0
Specialized Allez Sprint,ENVE SES 6.7,Road,319500,25,50:51.0,49:13.0
Specialized Allez Sprint,ENVE SES 7.8,Road,333700,39,50:38.5,49:09.0
Specialized Allez Sprint,ENVE SES 8.9,Road,333700,31,50:39.5,49:17.5
Specialized Allez Sprint,FFWD RYOT55,Road,241500,23,50:56.5,49:05.0
Specialized Allez Sprint,Giant SLR 0,Road,319600,22,51:00.0,49:05.5
Specialized Allez Sprint,Lightweight Meilenstein,Road,127800,14,51:09.5,48:57.0
Specialized Allez Sprint,Mavic Comete Pro Carbon SL UST,Road,269800,23,50:57.5,49:23.5
Specialized Allez Sprint,Mavic Cosmic CXR60c,Road,269800,16,51:01.5,49:21.5
Specialized Allez Sprint,Mavic Cosmic Ultimate UST,Road,269800,14,51:04.0,49:19.0
Specialized Allez Sprint,Novatec R4,Road,223700,24,51:19.5,49:18.0
Specialized Allez Sprint,Roval Alpinist CLX,Road,263100,32,51:10.0,48:57.0
Specialized Allez Sprint,Roval CLX64,Road,298200,14,50:53.0,49:13.0
Specialized Allez Sprint,Roval Rapide CLX,Road,323100,14,50:53.0,49:08.0
Specialized Allez Sprint,Shimano C40,Road,213100,14,51:11.0,49:16.5
Specialized Allez Sprint,Shimano C50,Road,216500,28,50:48.5,49:20.5
Specialized Allez Sprint,Shimano C50,Road,216500,28,50:48.5,49:20.5
Specialized Allez Sprint,Shimano C60,Road,220100,18,51:00.0,49:24.0
Specialized Allez Sprint,Zipp 202,Road,277000,14,51:18.0,49:07.5
Specialized Allez Sprint,Zipp 353 NSW,Road,383400,19,50:54.0,49:05.0
Specialized Allez Sprint,Zipp 404,Road,277000,15,50:50.0,49:09.0
Specialized Allez Sprint,Zipp 454,Road,411800,24,50:47.0,49:06.0
Specialized Allez Sprint,Zipp 808,Road,305400,14,50:41.0,49:15.0
Specialized Allez Sprint,Zipp 808/Super9,Road,1203500,35,50:32.0,49:24.0
Specialized Allez Sprint,Zipp 858,Road,440200,37,50:37.0,49:12.0
Specialized Allez Sprint,Zipp 858/Super9,Road,1636600,45,50:30.0,49:23.0
Specialized Allez Sprint,Zwift 32mm Carbon,Road,127800,14,51:23.0,49:13.0
Specialized Allez Sprint,Zwift 50mm Carbon,Road,248500,14,51:10.5,49:14.0
Specialized Allez Sprint,Zwift Buffalo Fahrrad,Road,131000,40,51:28.0,49:20.0
Specialized Allez Sprint,Zwift Classic,Road,163400,14,51:29.0,49:21.0
Specialized Allez Sprint,Zwift Safety,Road,837800,44,51:23.5,49:12.5
Specialized Amira,Bontrager Aeolus5,Road,312400,31,51:14.5,49:02.0
Specialized Amira,CADEX 36,Road,399400,31,51:27.0,48:57.5
Specialized Amira,CADEX 42,Road,369200,31,51:17.5,49:00.0
Specialized Amira,Campagnolo Bora Ultra 35,Road,390500,33,51:34.0,48:59.5
Specialized Amira,Campagnolo Bora Ultra 50,Road,404700,31,51:07.5,48:59.5
Specialized Amira,DT Swiss ARC 1100 DICUT 62,Road,326600,31,50:59.5,48:58.5
Specialized Amira,DT Swiss ARC 1100 DICUT DISC,Road,1721800,42,50:34.0,49:17.0
Specialized Amira,ENVE SES 2.2,Road,333700,31,51:33.5,48:59.5
Specialized Amira,ENVE SES 3.4,Road,333700,31,51:07.5,48:58.0
Specialized Amira,ENVE SES 6.7,Road,333700,31,51:01.5,49:06.0
Specialized Amira,ENVE SES 7.8,Road,347900,39,50:49.0,49:02.0
Specialized Amira,ENVE SES 8.9,Road,347900,31,50:50.0,49:10.5
Specialized Amira,FFWD RYOT55,Road,255700,31,51:07.0,48:58.0
Specialized Amira,Giant SLR 0,Road,333800,31,51:10.5,48:58.5
Specialized Amira,Lightweight Meilenstein,Road,142000,31,51:20.0,48:50.0
Specialized Amira,Mavic Comete Pro Carbon SL UST,Road,284000,31,51:08.0,49:16.5
Specialized Amira,Mavic Cosmic CXR60c,Road,284000,31,51:12.0,49:14.5
Specialized Amira,Mavic Cosmic Ultimate UST,Road,284000,31,51:14.5,49:12.0
Specialized Amira,Novatec R4,Road,237900,31,51:30.0,49:11.0
Specialized Amira,Roval Alpinist CLX,Road,277300,32,51:20.5,48:50.0
Specialized Amira,Roval CLX64,Road,312400,31,51:03.5,49:06.0
Specialized Amira,Roval Rapide CLX,Road,337300,31,51:03.5,49:01.0
Specialized Amira,Shimano C40,Road,227300,31,51:21.5,49:09.5
Specialized Amira,Shimano C50,Road,230700,31,50:59.0,49:13.5
Specialized Amira,Shimano C50,Road,230700,31,50:59.0,49:13.5
Specialized Amira,Shimano C60,Road,234300,31,51:10.5,49:17.0
Specialized Amira,Zipp 202,Road,291200,31,51:28.5,49:00.5
Specialized Amira,Zipp 353 NSW,Road,397600,31,51:04.5,48:58.0
Specialized Amira,Zipp 404,Road,291200,31,51:00.5,49:02.0
Specialized Amira,Zipp 454,Road,426000,31,50:57.5,48:59.0
Specialized Amira,Zipp 808,Road,319600,31,50:51.5,49:08.0
Specialized Amira,Zipp 808/Super9,Road,1217700,35,50:42.5,49:17.0
Specialized Amira,Zipp 858,Road,454400,37,50:47.5,49:05.0
Specialized Amira,Zipp 858/Super9,Road,1650800,45,50:40.5,49:16.0
Specialized Amira,Zwift 32mm Carbon,Road,142000,31,51:33.5,49:06.0
Specialized Amira,Zwift 50mm Carbon,Road,262700,31,51:21.0,49:07.0
Specialized Amira,Zwift Buffalo Fahrrad,Road,145200,40,51:38.5,49:13.0
Specialized Amira,Zwift Classic,Road,177600,31,51:39.5,49:14.0
Specialized Amira,Zwift Safety,Road,852000,44,51:34.0,49:05.5
Specialized Amira S-Works,Bontrager Aeolus5,Road,525400,31,51:14.5,48:56.0
Specialized Amira S-Works,CADEX 36,Road,612400,31,51:27.0,48:51.5
Specialized Amira S-Works,CADEX 42,Road,582200,31,51:17.5,48:54.0
Specialized Amira S-Works,Campagnolo Bora Ultra 35,Road,603500,33,51:34.0,48:53.5
Specialized Amira S-Works,Campagnolo Bora Ultra 50,Road,617700,31,51:07.5,48:53.5
Specialized Amira S-Works,DT Swiss ARC 1100 DICUT 62,Road,539600,31,50:59.5,48:52.5
Specialized Amira S-Works,DT Swiss ARC 1100 DICUT DISC,Road,1934800,42,50:34.0,49:11.0
Specialized Amira S-Works,ENVE SES 2.2,Road,546700,31,51:33.5,48:53.5
Specialized Amira S-Works,ENVE SES 3.4,Road,546700,31,51:07.5,48:52.0
